id,user_id,dept_id,site_id,cat_id,root_cause,type,severity_level,status,media_status,details,loc_lat,loc_long,loc_geohash,occurred_at,created_at,resolved_at,escalated_at,who_resolved,who_escalated,resolved_by_admin,is_deleted,preventative_actions,hour_of_day,day_of_week,month,days_since_occurred
040bf4f8-94a4-42c3-bfa8-60875595ce91,6a48c17d-c235-4626-a7f6-3522e5a69f76,DEPT-009,SITE-004,Electrical Hazard,Poor Housekeeping,unsafe_condition,medium,Pending,no,Consumer discover great white management peace under always heart whether American stand how.,81.641454,-6.752011,ybyfppg,2026-02-09T13:03:49.246119,2026-02-09T13:03:49.246119,,,,,True,False,,13,0,2,127
56276db1-21c2-40bf-9f18-e505479f5658,df7f8ccf-7534-40f2-b124-8e63fdb0282a,DEPT-007,SITE-002,Environmental,Equipment Malfunction,injury,medium,Resolved,success,A enough man environment food though risk great.,51.430920,30.891144,qkm8ggn,2026-02-03T13:03:49.246119,2026-02-03T13:03:49.246119,2026-02-05T04:03:49.246119,,d19a94a4-e810-422c-bc20-9bacab326a29,,False,False,Culture first company cost especially never kind himself hold certain fund model drive.,13,1,2,133
a99f90d6-c846-44c4-b1e5-69027bb86751,0417a07a-0f7c-4044-961a-69feedb20219,DEPT-009,SITE-007,Fire Safety,Inadequate Training,near_miss,low,Resolved,no,Serve number professional particular side environmental door.,-53.148030,52.534158,mgpgtwr,2025-01-10T13:03:49.246119,2025-01-10T13:03:49.246119,2025-01-12T18:03:49.246119,,cb16419f-e395-45a1-bf62-a6d8a61ec7bc,,False,False,Board source interest economic system majority whose particular order over.,13,4,1,522
459fca36-abf8-4614-bd98-5d26b58cde6b,9538ba14-c2af-4467-9bef-e2b7a8e8bb29,DEPT-002,SITE-004,Slip and Fall,Design Flaw,observation,low,Pending,no,International activity painting resource tough play southern poor certain whether industry nature ahead.,45.151824,-26.565337,c6xvkqw,2025-12-24T13:03:49.246119,2025-12-24T13:03:49.246119,,,,,False,False,,13,2,12,174
7a68220a-2d35-499b-8a11-7f6904d20db2,9f9093c5-d97b-4ec2-9e94-c5710c7b9706,DEPT-016,SITE-003,Chemical Exposure,Design Flaw,unsafe_condition,medium,Resolved,no,Center call cost learn discussion then part sound hard.,-29.577604,64.208053,n9fdyep,2025-05-24T13:03:49.246119,2025-05-24T13:03:49.246119,2025-05-25T18:03:49.246119,,b5138e6e-f847-4f40-b0d4-059abf965a2f,,False,False,Certainly civil term find will item check.,13,5,5,388
d7032d2e-6b32-4ce7-ad41-08f138decbc0,68fb47df-cc5d-48c6-9bd7-e1f0b69a2b27,DEPT-008,SITE-002,Slip and Fall,Poor Housekeeping,near_miss,medium,Resolved,yes,Pay state visit that sure blood according customer commercial.,4.679681,0.958155,5yfd97v,2024-07-20T13:03:49.246119,2024-07-20T13:03:49.246119,2024-07-22T16:03:49.246119,,ba49ed4d-aeb8-4daa-b8d6-a5313c41af79,,True,False,Always office seven TV car notice people school chance practice effect born care.,13,5,7,696
3da79444-a256-42cf-a3c3-be9705385be9,a6060337-81ac-43aa-bf6c-04a4aaaf9f5c,DEPT-001,SITE-001,Security Breach,Equipment Malfunction,incident,medium,Resolved,success,Among occur tough only say subject oil national everybody when by.,-58.634438,40.792681,64xt1pd,2026-04-12T13:03:49.246119,2026-04-12T13:03:49.246119,2026-04-14T16:03:49.246119,,6fa82a51-6710-4f72-9e58-44555aa0e10b,,True,False,Stage assume save at wear reach good middle drive song woman approach realize.,13,6,4,65
c62de298-9b3d-4776-b4a6-fe2e02aabc98,ba37fc58-f591-4b51-af02-20f371e7a1be,DEPT-017,SITE-002,Fire Safety,Design Flaw,property_damage,high,Escalated,success,Way network skill back else major learn then dinner commercial research.,52.109066,44.850922,rcvsvqg,2025-02-28T13:03:49.246119,2025-02-28T13:03:49.246119,,2025-02-28T17:03:49.246119,,280277f5-74f6-4efb-a132-a74643a8276d,False,False,,13,4,2,473
fb286704-b2e2-42b8-aa87-3d64a388bf78,860ec903-fd0d-4ed6-962d-29091b5b677d,DEPT-006,SITE-010,Environmental,Fatigue,injury,medium,Resolved,failed,International already do responsibility attack level current.,-66.577588,-99.741281,dfqb9kq,2024-09-08T13:03:49.246119,2024-09-08T13:03:49.246119,2024-09-11T11:03:49.246119,,446cc4f1-e9ce-4e6b-9deb-8ddda2215f75,,True,False,Real season feeling western order knowledge believe explain past different.,13,6,9,646
3a4e3ce4-8032-4b50-a620-70b1cd7bb9b3,259ae4cc-6f82-4a1b-a12d-f37b7f06bb93,DEPT-018,SITE-003,Chemical Exposure,Equipment Malfunction,unsafe_act,medium,Escalated,no,Successful skill deep by help road enough we upon growth reduce.,-54.138580,-117.594450,147su64,2025-12-12T13:03:49.246119,2025-12-12T13:03:49.246119,,2025-12-12T14:03:49.246119,,7515bca7-fbc0-4d45-a5ea-398a1d25d552,False,False,,13,4,12,186
50eb6dc8-5063-4b4f-a79f-7d278e3c3901,53e826a9-c427-4a86-92b3-e94c2c2f90a1,DEPT-018,SITE-009,Slip and Fall,Inadequate Training,near_miss,high,Resolved,no,Manage strategy subject get standard visit each fear bar your group world fly instead.,62.425533,24.318456,cgqrzh5,2025-02-19T13:03:49.246119,2025-02-19T13:03:49.246119,2025-02-19T23:03:49.246119,,ae8d8761-94ad-4494-9781-95e0b832a9ce,,False,False,Top write professional far bag room institution off.,13,2,2,482
31a6d7ef-a414-485d-a1d2-f65c7df0c92e,e9f7bd01-b412-4e57-96e9-d37652d75103,DEPT-012,SITE-006,Chemical Exposure,Inadequate Training,incident,high,Resolved,success,Hear include half speak dinner Democrat both modern whose yeah.,27.045636,103.038864,4qc4jjp,2026-04-13T13:03:49.246119,2026-04-13T13:03:49.246119,2026-04-14T10:03:49.246119,,c956a7f3-1c67-4aa3-b062-88b3f0a4ecdc,,False,False,Benefit marriage door contain agreement seem message success.,13,0,4,64
ff94f0a4-00ce-41c0-8498-0ae8e0a4e2f1,4edf8fcc-18c4-4e1e-96fb-d4b8eecd8311,DEPT-008,SITE-004,Electrical Hazard,Poor Housekeeping,unsafe_condition,low,Resolved,success,Picture almost meeting return third nation fire thousand most.,-10.733834,120.736893,jfm3r6t,2025-11-29T13:03:49.246119,2025-11-29T13:03:49.246119,2025-11-30T08:03:49.246119,,c690ccaa-594c-4cd0-be84-62f4c1c1b9f3,,False,False,Senior article shoulder wear world full hour get prepare.,13,5,11,199
52e6bdbd-1b1e-4007-a838-0bdcae28e863,4bea2d3e-94e6-46b1-bc20-7883f95b2d88,DEPT-016,SITE-005,Equipment Failure,Fatigue,unsafe_condition,medium,Pending,no,North pull thousand first economic article style up.,-15.790638,-150.350007,8c1pw7s,2025-08-13T13:03:49.246119,2025-08-13T13:03:49.246119,,,,,False,False,,13,2,8,307
b3b5fbf7-d507-417b-9e98-7b341d37faa1,61e53e20-ce03-45c7-9ad3-bfdbea39227c,DEPT-016,SITE-006,Fire Safety,Communication Failure,unsafe_act,high,Resolved,no,Describe wear nothing situation public practice PM appear develop game effect economy break maintain.,88.939416,150.882994,uysrb30,2024-11-30T13:03:49.246119,2024-11-30T13:03:49.246119,2024-12-02T05:03:49.246119,,911a51fc-2e31-4cff-9471-846debf5fb20,,False,False,Born learn ahead blood kind statement today recent value process relationship those leader.,13,5,11,563
fe4658ba-4bcd-4698-af82-638592cce8c5,311ee42e-be21-40c6-9b25-6b1748f6a43a,DEPT-016,SITE-005,Security Breach,Inadequate Training,unsafe_act,medium,Resolved,success,State method research how movement business tell everybody.,80.267047,176.173803,ekftryd,2026-06-15T13:03:49.246119,2026-06-15T13:03:49.246119,2026-06-18T05:03:49.246119,,957a633c-6101-4f72-b039-0f2339372f39,,False,False,Part wear could apply explain address him allow control mouth spring when truth population.,13,0,6,1
3894c8c0-a066-4b7a-9caf-4fe5a14d1c18,94d2982e-e22e-40c4-ac6e-f4f7899b8b09,DEPT-015,SITE-008,Slip and Fall,Equipment Malfunction,observation,low,Resolved,no,Long forget everything company from same artist be fact usually staff provide.,-27.456030,-94.774338,z6gw4tx,2024-09-05T13:03:49.246119,2024-09-05T13:03:49.246119,2024-09-07T18:03:49.246119,,c03126b1-df22-49c9-874b-9e30b56dc4fd,,False,False,Indicate lose ability result top us stuff soldier with see political shoulder plan.,13,3,9,649
b89668c9-1701-433e-8fe3-eacbb789769f,03db5caa-1f77-4ad2-89bb-acda76042e31,DEPT-010,SITE-004,Electrical Hazard,Equipment Malfunction,near_miss,low,Resolved,no,Away western strong my question economic these.,27.640544,137.631294,7z1y39b,2025-01-18T13:03:49.246119,2025-01-18T13:03:49.246119,2025-01-21T05:03:49.246119,,d3db5cd5-640f-450e-aa40-605fb79de171,,False,False,Machine speech Congress his else station bank TV compare.,13,5,1,514
bce08af2-7b76-4ebf-84a7-a2f753e8bb00,e282652e-712d-40f1-bcf4-2a452d3b2bb6,DEPT-003,SITE-005,Security Breach,Human Error,incident,low,Resolved,success,Into staff politics analysis describe certain son interview quickly dog full.,64.187358,-0.017991,fze0jrb,2025-02-17T13:03:49.246119,2025-02-17T13:03:49.246119,2025-02-20T04:03:49.246119,,4ba269dc-5acb-48e8-982e-736fbc58077d,,True,False,However candidate will amount land edge size man.,13,0,2,484
c5229b73-d392-43cb-9e3f-352a1d49ac86,28b5e0be-9083-48b8-bde4-fba7989b9eff,DEPT-012,SITE-004,Slip and Fall,Equipment Malfunction,property_damage,medium,Resolved,failed,Almost specific participant consider blue material claim forget.,-80.785272,-145.090848,nhhthmp,2026-03-13T13:03:49.246119,2026-03-13T13:03:49.246119,2026-03-15T22:03:49.246119,,6c3c8bea-272a-4fed-935c-267b4768f73a,,False,False,National tough type shoulder always relationship do again house.,13,4,3,95
0ab1c171-09ef-4901-b04d-5a43e756efb3,4621905b-a312-430a-a5c8-ee32a5578d96,DEPT-009,SITE-010,Equipment Failure,Communication Failure,observation,low,Pending,success,Team produce back process picture own wrong smile yeah thank side consider.,10.278734,81.606570,2evbb8g,2025-06-11T13:03:49.246119,2025-06-11T13:03:49.246119,,,,,True,False,,13,2,6,370
ab988b2f-7808-4029-b623-a601a5d92a15,6ae673f5-596a-41a2-875e-5b1e9087eb45,DEPT-013,SITE-002,Environmental,Inadequate Training,unsafe_condition,low,Pending,no,Necessary authority nation TV into improve million.,53.760846,-164.996135,2jkhbgv,2024-08-30T13:03:49.246119,2024-08-30T13:03:49.246119,,,,,False,False,,13,4,8,655
4a587ccf-d656-4dbe-bdf6-c9da25ef55fd,f0ef4908-a900-44f4-9737-ca1fd27f8467,DEPT-011,SITE-010,Fire Safety,Communication Failure,near_miss,medium,Resolved,no,Wall very late ok article those want author mention building me.,-67.098745,104.704122,9rfdj9b,2026-02-07T13:03:49.246119,2026-02-07T13:03:49.246119,2026-02-09T06:03:49.246119,,95fbef36-a5f6-4b38-8f95-a4249eb1f08b,,False,False,Something benefit certainly any ten might end player sometimes action my goal.,13,5,2,129
178b107c-707e-4c5e-ae55-cd14943e21b7,83d75a78-3696-489d-81ba-06045abb5ee2,DEPT-016,SITE-002,Electrical Hazard,Design Flaw,property_damage,medium,Escalated,yes,President of story local appear draw cell word remember want suddenly list recognize different.,86.575116,45.370940,m7w1ze7,2025-10-30T13:03:49.246119,2025-10-30T13:03:49.246119,,2025-10-30T17:03:49.246119,,f31d6924-1248-4aaa-8379-d6394e2d5a49,False,False,,13,3,10,229
8de5ecb9-c467-4c49-abc9-8fb9fea33cad,acf1a626-58e9-4f2a-8154-dba61695abfd,DEPT-019,SITE-009,Ergonomics,Communication Failure,observation,medium,Resolved,success,Product interesting social child happen friend mind design.,-17.964340,-54.114521,z55qmxh,2025-11-29T13:03:49.246119,2025-11-29T13:03:49.246119,2025-12-01T16:03:49.246119,,cd061b98-0bad-4033-bd8f-7e7de615699c,,False,False,Reality medical would actually push nature step.,13,5,11,199
5c0a36fd-139d-4fc7-b39b-f0faf2b22909,9c8f965d-3413-4dee-bf45-f509d0c128de,DEPT-016,SITE-004,Electrical Hazard,Design Flaw,observation,low,Resolved,yes,Card physical way hold firm beyond feel wide on.,-88.955906,-148.018195,7kg7nh7,2024-09-10T13:03:49.246119,2024-09-10T13:03:49.246119,2024-09-12T20:03:49.246119,,d9d2d72a-8328-428e-9b6a-f4d053a8d2a8,,False,False,Better try either other seven front western nor.,13,1,9,644
1b38b3a9-9eee-47ef-8639-94fd59fe350f,df7f8ccf-7534-40f2-b124-8e63fdb0282a,DEPT-011,SITE-006,Environmental,Inadequate Training,unsafe_condition,low,Resolved,no,Ahead institution story will season order local specific.,80.872059,134.886152,p9zpf4d,2025-04-21T13:03:49.246119,2025-04-21T13:03:49.246119,2025-04-21T21:03:49.246119,,895a5fd5-ea76-4cec-a63f-68cb81474006,,False,False,Street car decide member key decision rather certain.,13,0,4,421
7fa583a4-dc65-4496-9438-ea3a2a4567f6,4edf8fcc-18c4-4e1e-96fb-d4b8eecd8311,DEPT-005,SITE-007,Slip and Fall,Poor Housekeeping,injury,high,Pending,success,Meeting letter fly rich walk institution never know exactly themselves time office tax.,3.798208,62.105502,4hcd0mp,2026-05-20T13:03:49.246119,2026-05-20T13:03:49.246119,,,,,False,False,,13,2,5,27
d2d7fabd-b60d-4404-9d84-6c76aac7a510,ba37fc58-f591-4b51-af02-20f371e7a1be,DEPT-011,SITE-009,Environmental,Human Error,unsafe_condition,low,Resolved,no,Item more simply drive expect result instead relate financial candidate ready care newspaper even chance mouth.,27.494368,-99.945353,f1hh0bb,2025-01-21T13:03:49.246119,2025-01-21T13:03:49.246119,2025-01-24T12:03:49.246119,,73669aa3-002c-4f8b-867d-b2d698a4c4af,,True,False,Education since voice street trouble party scientist our store.,13,1,1,511
0dc31f8d-6e08-46fb-a281-739f0e6c8ea9,6ae673f5-596a-41a2-875e-5b1e9087eb45,DEPT-017,SITE-004,Environmental,Equipment Malfunction,property_damage,medium,Resolved,success,Behavior human fill guy economic parent people always identify another type beautiful represent new officer.,-38.419810,86.869721,1fq0261,2026-06-14T13:03:49.246119,2026-06-14T13:03:49.246119,2026-06-16T13:03:49.246119,,63327b9d-fbd3-48dd-bb68-546ccc2880d3,,False,False,Tell evening baby best girl society go focus service.,13,6,6,2
4c9fe955-178f-4cc4-bcfa-c654deb52e86,8ae4708a-5f9a-45f8-96ff-814b4d351667,DEPT-018,SITE-008,Security Breach,Inadequate Training,unsafe_condition,low,Pending,no,Moment effect entire line pressure industry down.,-66.878658,119.492905,u5vhbfw,2025-12-12T13:03:49.246119,2025-12-12T13:03:49.246119,,,,,False,False,,13,4,12,186
41667b71-258a-42e3-8599-a2d043581c52,259ae4cc-6f82-4a1b-a12d-f37b7f06bb93,DEPT-016,SITE-002,Equipment Failure,Human Error,near_miss,low,Resolved,no,Will artist college imagine prevent say that direction attack action a detail.,29.296388,-111.412385,0wqkuhh,2026-02-22T13:03:49.246119,2026-02-22T13:03:49.246119,2026-02-23T20:03:49.246119,,7ab16346-7758-49f2-a311-afc268bbcdcc,,True,False,Case action she sing woman continue cost doctor check as especially cut indicate.,13,6,2,114
d5e1487a-cb7a-4eab-b043-cca2b5548d4b,239d4d84-66fd-417c-bdc1-853f73805229,DEPT-017,SITE-002,Security Breach,Design Flaw,property_damage,high,Resolved,failed,Sing ahead easy number raise inside somebody ok four best since letter physical some.,-76.105618,1.868391,5jep1dg,2025-09-22T13:03:49.246119,2025-09-22T13:03:49.246119,2025-09-24T22:03:49.246119,,4543bdfc-809b-4cda-9ef8-7d48fb6be842,,False,False,Some cut success deep middle indicate hospital task.,13,0,9,267
7d1fe07b-d288-45ef-b0a5-084c43a62805,7523de03-74c1-47b9-8cd0-aa76360200c3,DEPT-001,SITE-006,Ergonomics,Equipment Malfunction,incident,medium,Resolved,success,Could people always apply box statement reveal human our.,-24.859986,162.969445,gpc01bu,2024-11-16T13:03:49.246119,2024-11-16T13:03:49.246119,2024-11-18T22:03:49.246119,,0a8f87e8-4507-416e-97d3-6eb50bc052e7,,False,False,These free tend almost study picture win how into they pull professional cause.,13,5,11,577
0710cd7f-0c52-4420-95d8-366343ef7a18,037ee16d-f725-4b77-a5ca-fd67575cebe3,DEPT-017,SITE-008,Ergonomics,Design Flaw,injury,high,Resolved,no,Catch begin environmental military prevent value four feel many describe.,76.331810,-50.762168,bhstn10,2024-09-25T13:03:49.246119,2024-09-25T13:03:49.246119,2024-09-26T17:03:49.246119,,3919093a-b96a-49c4-b1ea-f77791779444,,True,False,Interview officer institution outside live newspaper society protect yes.,13,2,9,629
f43e5683-d399-4d95-b868-4b73afbbc762,e33426f3-e259-450f-a74a-449d8a463b67,DEPT-010,SITE-010,Environmental,Design Flaw,unsafe_act,medium,Pending,no,Happen show sit beautiful describe agent should instead.,-9.594349,-118.901620,3dh3su2,2026-05-31T13:03:49.246119,2026-05-31T13:03:49.246119,,,,,False,False,,13,6,5,16
af0b4a72-6e46-4ad1-a166-9049ddaf6949,274e4c05-d57e-4c8a-9e82-5dc5d6a75e11,DEPT-015,SITE-006,Fire Safety,Poor Housekeeping,injury,high,Pending,success,For live free simple measure behind walk easy.,-21.582498,-140.037711,1v9j1nk,2025-05-21T13:03:49.246119,2025-05-21T13:03:49.246119,,,,,True,False,,13,2,5,391
ad531800-8d16-4404-a816-54ddb809e090,031e8a98-9990-4583-b1bc-fb59d9735f60,DEPT-013,SITE-005,Fire Safety,Communication Failure,unsafe_condition,medium,Resolved,yes,Could put none civil page fire fact price deep think which fast.,60.602230,-4.839358,mbnrvnh,2026-05-24T13:03:49.246119,2026-05-24T13:03:49.246119,2026-05-26T05:03:49.246119,,ba86ea60-4d7f-4a81-ad45-ce5ea66977ba,,True,False,Make mention increase message computer much language.,13,6,5,23
815c6136-162f-44b5-a0b5-5119cc473412,8d1e235a-8eaf-46a0-9e6a-da8296657524,DEPT-005,SITE-003,Security Breach,Equipment Malfunction,injury,high,Resolved,success,Simply try author close ten pressure writer current benefit check major piece.,-40.725401,41.891474,bhrgh7c,2025-10-29T13:03:49.246119,2025-10-29T13:03:49.246119,2025-10-31T12:03:49.246119,,47bdc500-a81f-415a-a690-5417c073f611,,False,False,Trip ahead hour until performance top laugh east under.,13,2,10,230
41422297-679c-457c-8f5e-63958090d1b5,a80be7b6-bdb5-4b14-b338-be69b3d33e67,DEPT-008,SITE-010,Security Breach,Inadequate Training,observation,medium,Resolved,no,Age thus rest voice provide tell it along theory main material idea.,-47.450536,146.851777,r86xq0q,2025-08-17T13:03:49.246119,2025-08-17T13:03:49.246119,2025-08-17T19:03:49.246119,,183fe316-abe0-40db-9451-d82228ace991,,False,False,Together reveal ability wrong world way explain hear much.,13,6,8,303
a8b698af-cf7c-40f6-b4ed-122760e851b7,8d1e235a-8eaf-46a0-9e6a-da8296657524,DEPT-011,SITE-002,Environmental,Inadequate Training,injury,high,Resolved,success,Money try yourself up here dinner store.,79.586378,-173.771755,pdr1ky6,2024-11-30T13:03:49.246119,2024-11-30T13:03:49.246119,2024-11-30T15:03:49.246119,,bdbedc3f-785a-4599-bf01-c5d75fa34cf7,,False,False,Catch morning suffer police rule day never.,13,5,11,563
8c0e0050-f28f-4316-9fba-929f530f5288,5070a4ed-fdb9-4959-a224-77035821cc1f,DEPT-018,SITE-002,Security Breach,Communication Failure,unsafe_act,medium,Pending,no,Speech money actually approach stop free new crime run bring.,-62.809092,-170.086317,w7n9mpj,2024-10-20T13:03:49.246119,2024-10-20T13:03:49.246119,,,,,False,False,,13,6,10,604
75d95829-a6f9-4c3f-8c81-31259c2b3996,9538ba14-c2af-4467-9bef-e2b7a8e8bb29,DEPT-008,SITE-002,Electrical Hazard,Inadequate Training,unsafe_act,low,Pending,no,Relate guess score international nation condition itself however edge free professor certainly answer price reason.,0.564751,79.171214,v73fkf5,2025-05-22T13:03:49.246119,2025-05-22T13:03:49.246119,,,,,False,False,,13,3,5,390
905aefa2-2883-4c2b-8a36-af80bb1fafe1,e9f7bd01-b412-4e57-96e9-d37652d75103,DEPT-012,SITE-001,Equipment Failure,Inadequate Training,observation,low,Resolved,success,Specific decide question break recently us of drive ready three east final TV imagine.,30.391086,-156.480265,nnmff77,2024-10-26T13:03:49.246119,2024-10-26T13:03:49.246119,2024-10-26T21:03:49.246119,,358dd5a5-eb85-45a4-a22c-9a6186a642ac,,False,False,For instead if gun relationship today animal raise.,13,5,10,598
6e7b1028-32e0-49ca-b9de-a9a37d23f8d2,68fb47df-cc5d-48c6-9bd7-e1f0b69a2b27,DEPT-003,SITE-005,Electrical Hazard,Inadequate Training,observation,low,Resolved,success,Central top both various edge institution allow ready thing nation never student sure future billion almost.,-8.959302,-116.876777,fwbv835,2025-01-25T13:03:49.246119,2025-01-25T13:03:49.246119,2025-01-26T22:03:49.246119,,0ab5dccd-2b86-407f-a2ea-c9493ced4b5a,,True,False,Job speak drug miss hit particularly lead specific total usually professional.,13,5,1,507
28a68d5e-8396-4081-a1f7-5aefe49143a9,cd0038f8-f06b-4223-91d6-e4c66c4e5acb,DEPT-010,SITE-006,Security Breach,Design Flaw,incident,high,Resolved,no,Story put free quality travel pull note themselves sure thank rock notice and.,79.578217,40.117459,put37rf,2024-07-18T13:03:49.246119,2024-07-18T13:03:49.246119,2024-07-19T01:03:49.246119,,2730af3d-5828-418d-b8ec-312cb295962f,,True,False,Whole plant stand increase coach recently with song let.,13,3,7,698
f9b6355e-b7e2-449e-948b-e0a38fd0e2a7,7be91d26-5f1a-490e-ac48-0d6e35e6043c,DEPT-007,SITE-008,Slip and Fall,Design Flaw,property_damage,medium,Resolved,no,New science unit training serious day party finally attention him dream recently where station.,78.681134,14.245060,xr95geq,2025-01-14T13:03:49.246119,2025-01-14T13:03:49.246119,2025-01-16T16:03:49.246119,,6f1e02fb-e457-46f5-80ef-2bf712709dcf,,False,False,Pretty activity fill free all decade audience.,13,1,1,518
6431941c-8314-4217-90a9-ababa6950576,4618617a-7682-4b63-a0b0-3e23815fefea,DEPT-006,SITE-007,Equipment Failure,Human Error,injury,medium,Resolved,success,Various pressure audience later probably state see behind bank off treat year good picture hard.,-75.977168,169.826712,664cdj4,2024-07-24T13:03:49.246119,2024-07-24T13:03:49.246119,2024-07-25T05:03:49.246119,,e431f9c2-4bee-4ff1-b475-5c1ae2638ebf,,False,False,Direction cell new final shoulder place assume onto television.,13,2,7,692
308bd108-932a-4ca6-91fb-7a13c0499a28,760b171a-ef64-448e-9a47-a0fdf9e8b754,DEPT-012,SITE-006,Chemical Exposure,Fatigue,injury,high,Resolved,yes,Reflect ahead fight her responsibility food member party pass add true.,60.804252,100.124174,kcxvnsv,2026-01-11T13:03:49.246119,2026-01-11T13:03:49.246119,2026-01-11T15:03:49.246119,,7aac681c-344a-4f2d-9fcd-22d9638d7c56,,False,False,Explain lot campaign seven expect pick gas edge cover white within agency wish.,13,6,1,156
35d43b8d-def5-4621-a2e6-61f758fdf080,4b91b408-d616-46cc-9c1a-f392e89b59fc,DEPT-017,SITE-003,Equipment Failure,Poor Housekeeping,incident,high,Resolved,no,Movement near author plant possible operation above rich federal moment wish federal dream consider.,-56.118886,-15.575370,fg469q5,2025-05-01T13:03:49.246119,2025-05-01T13:03:49.246119,2025-05-01T15:03:49.246119,,983b0a97-e07a-4650-8c5d-d3680bf3bae6,,False,False,Bring government current perhaps way within business size item large read there beautiful.,13,3,5,411
3d5fa17f-002b-47c4-bcf8-1caf613e135e,e33426f3-e259-450f-a74a-449d8a463b67,DEPT-015,SITE-004,Security Breach,Inadequate Training,unsafe_condition,high,Resolved,no,Idea north discover describe be to it her evening bring strategy.,24.027582,-34.708218,w4frfem,2024-12-21T13:03:49.246119,2024-12-21T13:03:49.246119,2024-12-22T09:03:49.246119,,44fee51d-9e29-4a89-8c7e-d9796858c381,,False,False,Early vote member trip good detail with including spring letter condition.,13,5,12,542
50bb7fbc-9a88-4309-b047-91799ec32344,b002594c-871b-4bbf-89c7-974daef0cbdd,DEPT-015,SITE-008,Security Breach,Inadequate Training,observation,medium,Resolved,success,Everything live travel everything claim adult class story guy leg eight far response PM.,70.908362,-122.383351,k4k8mt6,2025-01-12T13:03:49.246119,2025-01-12T13:03:49.246119,2025-01-14T03:03:49.246119,,7efd85f3-ebe0-4afc-8cd0-b66eb14e2140,,False,False,Almost information school teacher method risk health near difference cover.,13,6,1,520
993a79bf-0026-4e3c-a542-d9f8e9c7d108,d46b51d9-fc83-415a-96e4-0cfd448c75a5,DEPT-009,SITE-010,Security Breach,Equipment Malfunction,injury,medium,Resolved,success,Same long economic model put miss part reveal carry position forward end.,88.209420,-66.228674,7nwn656,2025-01-26T13:03:49.246119,2025-01-26T13:03:49.246119,2025-01-28T08:03:49.246119,,3d347635-0256-41f0-a7f1-ab5496ccc4c3,,False,False,Wrong list pattern small theory parent follow debate right magazine assume simple.,13,6,1,506
2e3becb3-e8b0-41a4-8ea4-d050d0aa744d,eb22492d-ac29-48ea-a3d9-b40789596c7a,DEPT-010,SITE-001,Fire Safety,Equipment Malfunction,injury,high,Escalated,success,Onto official small rise among size however every growth occur.,-57.165228,-132.671727,p76ntpw,2024-06-18T13:03:49.246119,2024-06-18T13:03:49.246119,,2024-06-18T22:03:49.246119,,b7e8b300-e4fd-4592-a50c-fa14bcc2c51c,True,False,,13,1,6,728
52690618-de70-4b4a-a940-206a000e04c2,7ebfc953-516a-4c11-8959-bef7a4ab309a,DEPT-005,SITE-009,Electrical Hazard,Equipment Malfunction,unsafe_act,low,Pending,success,Up size order option traditional popular take.,84.213380,127.851554,vv7hqxn,2026-03-01T13:03:49.246119,2026-03-01T13:03:49.246119,,,,,False,False,,13,6,3,107
4ae8b498-e7de-4ae3-b2ef-0428e7dd0c43,7e933fd3-bcb8-4807-8527-d414b3453230,DEPT-018,SITE-002,Slip and Fall,Poor Housekeeping,near_miss,low,Pending,success,Garden dinner lead agree available travel last effort chair suffer drop small trip direction us edge.,30.391712,-77.815966,g82bt0d,2026-04-04T13:03:49.246119,2026-04-04T13:03:49.246119,,,,,False,False,,13,5,4,73
33bc9a6a-c060-4f26-9387-b4977ffbc802,4bea2d3e-94e6-46b1-bc20-7883f95b2d88,DEPT-002,SITE-003,Fire Safety,Equipment Malfunction,property_damage,high,Resolved,success,Fact thought as note executive small from idea both wrong difficult many fly issue billion.,-9.796048,-0.239582,t9yjm4x,2025-04-12T13:03:49.246119,2025-04-12T13:03:49.246119,2025-04-13T12:03:49.246119,,a01f647f-9c23-4e64-8932-f9de877d4e4d,,False,False,To set hundred mean term hit option serious better.,13,5,4,430
893d740e-769f-4628-a800-7ee1283714aa,ffe4a249-c8fe-4881-a3ab-a2f26a43fc34,DEPT-004,SITE-004,Security Breach,Communication Failure,injury,high,Resolved,failed,Personal option eight fish talk join visit wife democratic should protect give pressure whom.,-15.143884,-144.459400,y4192vv,2024-11-30T13:03:49.246119,2024-11-30T13:03:49.246119,2024-11-30T19:03:49.246119,,b49a57ed-c028-4240-9bcc-9b5e6e34a6ff,,False,False,Participant party north let important right house.,13,5,11,563
85fddba3-975d-47a7-bc26-0f4c0b4271c8,7c49c4cd-8524-4618-9977-4a3400e721c2,DEPT-020,SITE-008,Chemical Exposure,Human Error,unsafe_condition,low,Pending,yes,Yet general travel magazine individual agree but.,81.486902,70.384127,cvedx1j,2024-08-18T13:03:49.246119,2024-08-18T13:03:49.246119,,,,,False,False,,13,6,8,667
83e3d6b7-3ca6-4216-b22f-60848c3454ad,cff1dc9d-fa3c-499e-9e08-c4d4faa4ac45,DEPT-015,SITE-004,Chemical Exposure,Equipment Malfunction,unsafe_act,medium,Resolved,success,Product reflect character television board certain student still.,-71.048306,77.491281,1pfxsk6,2025-05-12T13:03:49.246119,2025-05-12T13:03:49.246119,2025-05-13T15:03:49.246119,,ecc3fdea-8e3a-4426-8ce8-fa85d2aa9459,,True,False,Set could eight during goal worry reflect small shake staff edge.,13,0,5,400
